q_id,doc_id,policy,retriever,budget,retrieved_chunks_count,retrieved_tokens,evidence_recall,evidence_coverage,mrr,ndcg,gpc,cma,cdf,mean_isd,mean_ibi
cfbec1ef032ac968560a7c76dec70faf1269b27c,1704.06194,Semantic-75,Dense,1024,6,671,0.55,0.0,0.0,0.0,0.6144230442999156,0.7266986167177241,0.566715970275997,0.7072937096545889,0.30407469259931685
cfbec1ef032ac968560a7c76dec70faf1269b27c,1704.06194,Semantic-75,BM25,256,2,237,0.275,0.0,0.0,0.0,0.6144230442999156,0.7266986167177241,0.566715970275997,0.7072937096545889,0.30407469259931685
cfbec1ef032ac968560a7c76dec70faf1269b27c,1704.06194,Semantic-75,BM25,512,4,385,0.425,0.0,0.0,0.0,0.6144230442999156,0.7266986167177241,0.566715970275997,0.7072937096545889,0.30407469259931685
cfbec1ef032ac968560a7c76dec70faf1269b27c,1704.06194,Semantic-75,BM25,1024,5,628,0.5125,0.0,0.0,0.0,0.6144230442999156,0.7266986167177241,0.566715970275997,0.7072937096545889,0.30407469259931685
cfbec1ef032ac968560a7c76dec70faf1269b27c,1704.06194,GoldSection,Dense,256,1,417,0.425,0.0,0.0,0.0,0.45726710645473134,0.8106503089269003,0.6527228898296575,0.36097206302608054,0.12426647146542867
cfbec1ef032ac968560a7c76dec70faf1269b27c,1704.06194,GoldSection,Dense,512,1,417,0.425,0.0,0.0,0.0,0.45726710645473134,0.8106503089269003,0.6527228898296575,0.36097206302608054,0.12426647146542867
cfbec1ef032ac968560a7c76dec70faf1269b27c,1704.06194,GoldSection,Dense,1024,2,530,0.475,0.0,0.0,0.0,0.45726710645473134,0.8106503089269003,0.6527228898296575,0.36097206302608054,0.12426647146542867
cfbec1ef032ac968560a7c76dec70faf1269b27c,1704.06194,GoldSection,BM25,256,1,357,0.3125,0.0,0.0,0.0,0.45726710645473134,0.8106503089269003,0.6527228898296575,0.36097206302608054,0.12426647146542867
cfbec1ef032ac968560a7c76dec70faf1269b27c,1704.06194,GoldSection,BM25,512,1,357,0.3125,0.0,0.0,0.0,0.45726710645473134,0.8106503089269003,0.6527228898296575,0.36097206302608054,0.12426647146542867
cfbec1ef032ac968560a7c76dec70faf1269b27c,1704.06194,GoldSection,BM25,1024,1,357,0.3125,0.0,0.0,0.0,0.45726710645473134,0.8106503089269003,0.6527228898296575,0.36097206302608054,0.12426647146542867
